Id,SalePrice
2786,113388.81415406491
1935,128647.19025441594
1341,129865.16566636026
521,274116.1328615472
2136,143631.9524580926
996,205586.53286591562
227,159280.16978434523
135,173829.7973700166
1167,172458.38596335988
294,229472.35244829959
1776,205268.15381291075
540,189071.2867927196
1717,204104.22441992903
2303,117468.80483923115
116,192843.0165077177
127,127399.56558212207
1371,133058.85080386777
1014,187306.42273016038
1507,92233.1991510569
702,143550.13593943988
750,144917.71429671915
261,145656.9523886501
1559,66370.1647580318
577,205049.29456627133
2812,199429.30168620683
2080,142657.85405058134
1368,126164.88358554142
2376,125462.8003297302
659,109012.86385721073
1235,115828.33327114774
332,85617.29009053881
1917,140622.33126504812
2094,232087.18362491546
1460,266224.19754481176
1471,204695.37141486842
1509,121845.50698770431
1922,131743.19069243968
433,361062.46333668195
460,261074.93643301178
1116,258293.16977013368
1137,173330.5236527688
53,187018.14015531956
2354,233727.20453616188
1475,203372.754870337
1761,393428.92007845524
842,142192.20542662247
2739,173361.02461244888
2509,176502.75033538014
1007,203833.30752545578
2610,175514.90856019218
1952,78893.44262856613
2719,186595.02665974427
2921,95650.67416517387
1966,126598.29914627262
292,121562.05214558271
1204,199080.28113726628
1829,239371.0383942679
2419,186874.98663703442
391,172667.8785653177
798,114209.74060680607
481,198863.5364038388
193,200194.2532146633
555,116691.45657322128
899,59231.16811935004
2357,191252.22225919357
328,131586.44016592327
1356,123720.12410944822
1154,106852.42541008665
1730,185634.2928909899
2249,155315.3354840223
1119,254375.54335359775
2856,143140.45072179384
1394,129476.23710158694
2587,110681.79145310915
61,281180.4687996294
2661,190654.0712985567
2711,127881.6041018157
1147,175861.8422225154
757,136164.3534098743
2623,71898.41670488798
2378,168402.13518872918
1413,146992.37873183977
1722,232879.3905028618
1112,212641.1964970782
1623,193199.59022492735
1201,187547.93965456856
1513,112075.97849724756
957,240296.83726628072
1171,254920.78979505287
1145,189105.4795439805
2726,231451.27081225216
703,182145.37841774407
760,66892.28219297637
1964,132270.4986568501
2512,185788.10178632394
159,154199.28931906924
1281,175245.2142134056
468,184797.83189262927
290,128540.93421158838
665,96679.3155184959
1463,257991.8971421183
1792,211463.96376629488
923,127650.35619004192
500,263442.59685481107
1408,174772.66190377643
331,75780.87703547206
170,136445.67491066767
2192,98460.59069694606
2571,260889.24637267189
2314,177130.39674297406
2647,88332.8783563597
422,346311.40446002886
2457,290608.35269381275
1838,213665.85680083558
2805,245569.90678164584
1645,165673.46090225733
1711,264179.39393649827
2825,235957.2600121933
322,289993.45216727525
2103,263991.5422991724
342,126042.91179124263
600,109996.53106747186
488,198061.2320678645
1725,282903.64289512206
2246,250913.12187080848
2847,181856.9804922095
806,234509.85705728584
530,227363.23560022586
963,192514.71637314634
2678,67268.33832830023
171,86324.76719712913
2401,332162.40736539813
805,213509.3020954411
2259,209205.00794762062
1748,186497.02228328012
1361,132487.33995720302
1677,138515.2300266399
1406,167528.7500082263
2322,219040.54154178884
688,161856.56650729838
143,127336.02818459782
804,202416.51534195562
1214,158838.07472208998
2828,159183.38436901255
1999,194766.4169075927
2467,196172.46956605618
2665,150040.74507041968
1538,295095.2619193081
398,107072.10888108067
2822,130467.0533382092
2157,156142.61498839676
1856,170869.53761117737
1269,87189.17219496006
2570,110424.0565392595
2320,240984.73540253923
1517,123938.03484644012
2304,122463.67887117383
1312,100004.24949711082
2012,137921.42717348904
506,210131.6617433696
2865,170411.20832501177
2367,129321.11536008431
554,106037.5142405115
238,128211.36004712412
1954,107178.43341334142
2488,141768.76650522318
2291,99727.61256116959
1969,86925.46073158445
2725,164413.00991653107
1482,170875.5032362175
2763,205182.92941815243
503,230764.76583714748
1584,234240.04981316082
1531,151050.49705319185
2210,160900.62870346682
459,285017.38940402743
556,132394.19859347417
1347,137059.4525378109
1290,84500.58310606857
1388,102002.85083258667
1571,187963.86721363018
2754,216842.98817195842
765,131517.41354524565
2494,117842.13485601055
2870,204948.10141457643
7,213797.1612804816
1114,233583.82898324679
2418,259086.43929614726
291,114898.67107168239
18,291662.5093088483
39,289300.5206543058
1001,241475.16874814982
2442,229955.2197658425
616,123749.89054174331
2680,52710.2318610396
1414,103127.58267881509
289,134492.13287909335
40,244928.74047970265
860,125929.59535003544
409,141498.99112044135
673,153435.90593172552
2427,186703.14788991617
2036,214811.37279404362
2564,141221.19703608498
642,175428.03477192993
1008,172654.65694815997
1908,143206.93339034694
2519,233929.06245144637
1369,102680.03524389988
2855,157822.10500878553
712,83422.73021240618
1943,102084.12941759986
1958,140778.58569313842
107,179812.56223081585
2295,196796.0432736144
704,93088.68396797175
676,123423.24587438308
259,178299.74063235664
93,256868.25392532756
106,233646.70423735492
2315,189742.14790702195
1050,110362.18126239188
1095,199716.45225345503
2709,148595.1968085749
758,162539.63082881618
1496,172318.37070390527
2370,137768.71995461787
2458,252916.38509878243
2733,124576.70455594244
161,242882.05319807408
726,153032.09175735936
845,205269.1174765005
947,244904.10412080184
2232,120279.98442265997
2563,157409.3557822924
2299,134014.1682848492
211,92088.63077546454
605,170310.82955542544
1478,208905.81312419102
2247,252555.67833696582
2274,202388.79534749384
2869,186919.9924241278
967,205685.32263416215
2656,106143.39430870142
667,213765.24007784986
1042,131963.3919150524
2023,153085.82966912922
2447,312510.22897883854
2055,122870.27984595991
2275,260501.6734760419
2204,169530.7966167507
1563,245204.9990335828
483,220719.0956411752
796,133104.90613970582
1526,138785.74757853243
2042,164170.87991438503
442,286390.6481707309
1693,267456.5480892144
1468,211705.86590517565
1430,174207.95976873895
2605,163024.13342428365
1529,184410.34137099775
335,127831.52016273196
1287,135989.975345279
31,120313.41953074004
1785,248475.23911041926
82,172355.80862171506
2620,114191.80796754421
252,203759.0447028798
721,70030.96718038688
2165,196417.34666375074
2316,181302.27223131762
775,129968.2048210832
1558,99680.60016704773
17,201723.3219907396
1022,223998.8462285647
925,112222.87337170355
438,267216.4716424836
1270,132916.52906689738
1272,115647.45692516104
215,131344.88294420912
266,223719.30572898535
2402,250426.43234597414
1250,123164.1251367236
1984,130400.40914320217
1279,132015.58414865303
377,233472.46722653043
1252,133217.76519726802
2156,249685.8117322661
499,280027.73113818903
1374,121347.62318471374
2898,226320.3870876343
401,107751.59861374662
2721,177189.24090923622
2078,230334.6285950726
2589,112468.20614548781
1946,209283.91120841124
1334,122945.44420379287
2781,236057.704492501
431,315983.66061734786
576,219691.20532874938
1474,201052.60421790517
2254,150168.58997293925
2155,268308.2300068942
885,99808.11831983413
643,128404.20557900623
1944,130844.73461918056
480,205315.14716799927
2845,96160.43708840241
2387,272613.774189134
2407,215692.81050109104
2527,176341.68341446208
2514,169888.75537306714
629,196409.0803045409
80,196373.02475556807
1876,147378.07891823244
1546,135618.17004305788
2518,173629.84061416323
2347,170680.87779753678
783,191461.42216839507
1322,52279.03892907563
194,68509.41566865782
1770,260399.59292984707
2143,135218.18241698897
1229,216669.64076561
511,265216.5673716815
46,218799.50284247939
1348,187060.08346640738
2465,194944.2136238512
387,232923.65013373853
873,216087.3623927729
1918,111780.69048526106
2764,225474.80712593376
2184,130478.7707631886
934,162503.8630961602
1920,129025.82596318665
2631,157944.8723156745
1768,409344.6225933825
2040,114252.54819294796
1749,216228.53695410208
834,220273.29909720217
1457,238181.3193028888
79,129610.39895068442
2302,116789.31510656519
1817,128426.79633134979
2755,230498.48118836034
359,177359.08888906823
2059,112560.59445996898
2092,226329.4593247383
2516,240253.6476035199
150,106588.52444538924
1656,141490.01800633926
83,98635.13280395175
2411,193590.12649283046
795,66500.58994077593
2312,233936.73500647693
2917,89483.17097742498
1624,179977.2038137176
2215,260969.14543358632
1211,155964.06718609374
1485,171244.11510267606
1024,180532.8358837771
570,202083.06531991993
2874,126895.11076720449
700,141093.4299714145
2756,213904.05402954068
2022,174152.57089826764
583,225084.93586839255
2392,295358.9729795542
2424,212145.8961840935
212,102880.1215221775
736,137891.26056158543
1610,167875.36809206335
890,115610.03418677636
467,183687.38055393475
578,222805.82546926488
1747,177505.5126881164
1149,169023.0212814759
2758,225227.07138150887
857,131964.6761393999
2219,244738.56616924342
733,120387.53778769055
2909,130836.19771875723
1798,258865.5304909232
235,127158.77715324194
2366,149137.27515182263
1027,127436.00126811146
1195,138412.44845988572
1303,28227.81456831479
148,190909.89375093006
608,170141.33217035842
2515,197062.1698636202
821,262600.34144518815
2500,252135.31476351907
745,117709.35557521178
741,125799.09076496895
1611,108927.29191449535
2532,119527.59703657145
1081,224346.61928649838
1692,323485.38552063354
2520,194469.56525262955
276,100317.29831010476
1992,122488.64756052292
663,21972.252599286963
418,146740.06048511487
1733,189820.3375279939
2359,151571.18329419827
253,201181.0180708114
1518,162577.0947982792
2035,146132.7448838803
2919,85617.29009053881
1540,222447.9957646817
2120,152841.87942050508
1674,195569.39908507594
256,143411.8670925724
2361,96687.90718145839
978,84455.2816447752
2280,156892.66889174172
2095,215940.81201908962
1709,274416.3533756343
2801,227310.5751165661
1246,95976.069266309
2373,142062.53897670834
1055,247240.41779541573
2017,104692.21528048065
1099,265473.7159211358
1344,88865.29531850253
835,158611.68165515884
1117,211315.7473149545
2043,92170.43687875339
2085,132449.80980603988
410,169090.5309647504
2650,113008.54767452193
2867,151984.3638157859
1668,117001.78137099932
1161,184074.63820743503
2122,170119.44059419824
2539,136889.64250431192
1047,148080.98464967136
1445,122157.81768009628
541,138322.86546948168
569,227456.69023651438
1276,122937.27265692978
918,152824.77857651035
326,185660.6846188886
1936,124180.38082602559
895,91254.89914062934
257,142984.59638004767
1241,175132.92980437787
1545,126395.46902844895
1189,173373.8999478134
270,156805.3496362237
2066,189184.7273780378
693,106441.06428277963
1259,164770.73015512482
2916,155016.91159540348
2321,261103.7295316175
1977,110332.1725115189
1895,162078.791980164
1240,159573.60915473898
85,144604.04211045394
1823,111487.83065369673
825,277621.3124966737
110,222534.34706865632
697,114058.81536998038
2297,98989.82854999749
1231,128976.0534987399
1355,126402.51952816313
968,289487.4358402832
584,222913.86341795215
1315,111877.41013874493
1606,144948.8135033295
206,112719.61433559055
1685,283420.18868026073
2016,141837.7279745453
869,205259.33508848128
2135,120940.77932965511
2346,176071.33639308682
2430,224729.31741364277
2198,84593.31709615876
2652,117045.90444675591
27,106240.10177146694
241,178130.41785764688
906,135135.53717582865
1506,107667.06677944225
2098,300113.127398374
1435,216800.83093458938
2213,106711.76848612058
1274,133812.8357597476
743,37411.36537407554
1737,196393.96986418773
2797,252549.91380613588
2185,65918.92513717059
58,185385.43793212718
830,200304.20610375947
808,120513.27860696026
680,148414.4387372326
1153,112755.0589302284
1291,141761.91888576257
1818,175023.79624171834
2161,191024.66960398294
1883,123098.23555939837
350,285331.7428734493
2473,155386.39498677794
295,171468.84601007059
293,182232.49292377505
859,129581.66774545348
288,55844.72288350006
1578,144287.17398396146
102,188170.4514607018
2831,181931.62666194353
1030,184949.45993120686
2551,127058.69389642903
1286,150746.7861308837
958,275538.3056087938
776,127900.82265029142
72,205849.7659723612
2263,250954.65908166958
1866,142070.1625178895
2876,64441.51454357551
2146,256207.2057579094
103,180453.47739155462
1500,158731.09488993124
492,191443.03878786624
167,128648.60858417845
2597,120106.5071673321
2685,113735.61544406915
1035,142549.06639013387
1220,42731.275150519534
2602,143281.18205369756
2159,214659.8041506355
695,137960.88968772558
1109,248179.87694177695
640,190743.17372784085
1652,169485.81190060292
2090,192388.96765764078
1188,194611.13075081722
2345,216282.85683979426
1059,313605.76132463897
2751,225902.33151945166
128,210554.49563285176
1523,176543.0523929565
2925,163996.56112309996
2145,266313.49992276076
1121,220090.9296509825
566,268660.8429548519
565,217819.9790620658
1331,136273.6140223837
2928,121091.24038214897
156,142312.23756796692
797,158750.4813484136
327,97689.14336317172
2859,139698.2565573048
1453,111167.287324151
1762,306632.93486687634
1868,199962.09726120107
1760,191948.18595457714
1113,253560.64896285668
1812,178974.27762776578
117,151892.2188430439
1142,210605.3138382386
2342,305400.6864156659
927,132362.68025738088
2478,189685.33811974473
655,72661.13744578761
2064,112811.51741972458
369,221038.0020246907
2239,128690.40652333057
2732,204291.31252341453
1653,161564.11390818132
959,204662.64657874504
2395,274652.592226943
1412,105323.73575243026
271,246932.07403506042
1484,171847.29815688095
1497,140720.1194596085
552,182851.36377812162
2,122779.32254187434
1855,253330.84149217827
4,244136.9999047551
2292,178571.70553362308
134,138887.17064148918
646,122184.15265035396
42,280654.89266711794
532,212156.91484689966
713,103475.2618209599
2561,116050.98583741442
2360,124073.00903547063
1333,123084.29672337846
1407,183107.6238643158
2892,257143.8371878491
574,219409.2440087489
1227,177626.6861579928
2591,227919.8071279425
1476,207004.41648163792
1125,256977.36915460916
1446,128309.91287728268
408,123870.59343340903
1101,262274.15152283816
2251,192970.02055139717
373,202305.17109497107
2554,118517.40266222299
2382,259505.13961831282
1985,69825.92696956928
519,217767.9090447347
1093,201344.2437780729
864,250146.7407419138
2889,147667.53090658397
2308,191580.11534011897
986,147851.26464404154
1302,151413.22612303533
585,161999.66125123308
2708,148871.32081304953
147,125108.21542833085
1441,221984.05556256193
383,164901.591363084
285,169186.28439063558
181,111046.99556298062
358,175805.3008901871
780,158440.01125772134
258,207343.80748526158
1865,208122.07261898476
692,136322.10156429236
2902,292523.6212161819
508,255293.60128167755
2638,132243.66274320302
36,169059.47940408663
611,175011.08362396585
2281,114788.26337975639
1678,138180.1283298594
1696,346287.1513708673
1557,83492.33605834174
2180,155703.21209425107
1726,232715.19400366757
951,151205.57595231358
267,226327.52705112286
2706,139643.53720645103
2221,216065.17904091554
1357,160803.38213517156
2901,281153.23715503514
347,188951.28494971304
2164,192929.21525163885
1586,283710.7804839528
360,180008.5938811265
1769,219690.76153730942
2617,153245.47017828253
1879,157549.36955455103
991,209453.9353100603
1535,108220.65568714132
1191,155975.12669303804
1579,202030.42683200014
1882,141664.40416778778
1510,122025.04376270756
2196,141445.3150869348
1845,191785.43212114405
2336,301453.54023386934
942,89990.95777025116
861,125054.93494704878
2555,90565.73759000014
1392,145510.3541846237
2099,263991.5422991724
1543,150725.44486580993
948,243235.65720236034
1239,153550.58167630326
22,197017.0966474575
2796,232317.65242971914
2747,180259.06253859642
92,263939.60900671745
210,174571.64889083055
1858,226920.83264958364
2228,185101.10315942086
447,219558.0541664526
827,236469.13357670594
1649,207197.16607346426
682,124684.32647559099
2698,115369.82541289428
494,185056.76582444846
214,87478.63580728187
2441,224166.88819905987
2679,99585.91613631735
1336,135692.2777600165
465,197602.60037803647
1524,132102.49029400366
2543,115663.43009631283
631,120696.10882438345
2452,272030.26432953874
228,168065.4267428081
126,161179.30784673733
1092,218048.84385317628
1122,203180.24630204786
932,203050.26831195565
1980,84539.46400016789
2171,104531.99863858755
551,157305.9777782537
2768,176244.09849841223
2056,114274.99625431534
1159,303717.7512108658
2645,113439.9643286078
1174,182787.5623383013
2266,208108.96159861228
2462,308504.3616882299
1219,134650.77774748954
2922,187145.24390206588
118,138848.92761057924
474,199742.6594440432
2576,150966.87109336033
872,255921.36085868333
1077,234426.23778767255
1536,144129.48095010268
1150,131461.10641187584
2341,267190.626405028
1931,132676.46273276227
2785,131899.8925295523
2538,118413.77120546444
597,212606.43935032445
464,192704.69224081404
233,203554.72199861374
2169,134340.95501227182
2123,163666.3756770593
1867,160354.47921665825
137,244507.67228634446
515,224803.04740059993
933,150374.62724082268
2784,163257.9859061918
972,173908.327667839
599,171572.9250348137
2614,123085.02359837052
2582,162169.16419567063
1409,153943.88100645176
175,83053.07592347173
352,214681.75115631567
976,97856.21954567985
2134,196180.31843113716
984,110470.18607284216
2396,309421.7305458785
1673,160763.3550584483
404,134536.6099893432
607,173399.7637512114
814,180216.1917595655
868,197197.71309452516
2271,205867.1977153508
1633,219394.6483233164
337,187746.90454876368
2765,161144.90232601442
1746,227106.78343434515
368,287255.7209848819
2806,201561.97903978155
1662,185710.25262253667
1234,204356.85554481167
1373,138411.34551439589
1672,106067.67401380787
1939,137488.09681007348
