Id,SalePrice
288,75150.0485737296
1578,127198.93793849528
102,166969.00342707243
2831,193477.95636227194
1030,170434.78941582984
2551,145731.3799409762
1286,179643.26094628335
958,285916.5291761352
776,135192.71099742944
72,187117.9498808892
2263,248045.70270651576
1866,174251.2980948542
2876,102463.17153895643
2146,267857.5863366282
103,194620.916755676
1500,154258.387839819
492,179909.25417739648
167,152601.49128349117
2597,114579.63211938099
2685,123010.66645856631
1035,141938.95478927513
1220,52834.025491489316
2602,156448.48730750257
2159,193910.7462814966
695,168310.7450424807
1109,210095.90049432692
640,199102.9992817759
1652,177737.67725833697
2090,177690.86157557057
1188,201938.1043855275
2345,240013.09809145253
1059,303721.5925312638
2751,228168.17285146375
128,188526.05362920862
1523,207130.5220965052
2925,176215.55805855207
2145,275533.97647913604
1121,211291.1582559335
566,268402.00705740554
565,210788.38070459443
1331,150330.22839481974
2928,102324.39438401803
156,161755.0707623948
797,154030.0042032975
327,95184.97819712841
2859,148127.1222647209
1453,109059.23386258048
1762,296892.41838028043
1868,220857.3655024977
1760,162622.3000023277
1113,262053.69044804154
1812,201183.46754710906
117,156161.1270996481
1142,198386.7651519589
2342,268917.6961889094
927,143056.3268403305
2478,182584.82927381236
655,98704.25632599734
2064,124768.40226291947
369,221878.02054666023
2239,150512.3864165119
2732,193731.55431122365
1653,160320.8102628162
959,187588.90699875122
2395,273804.0367030328
1412,104407.90347938126
271,251182.0153594155
1484,156879.6056155634
1497,115310.35911066184
552,190404.8596958706
2,129019.85023256917
1855,255585.1653200511
4,268164.1455616828
2292,177764.6531339297
134,146323.76773133661
646,134742.81775309105
42,266514.40731482604
532,208548.8579176505
713,91951.71759233637
2561,135685.75992682303
2360,120422.5736839773
1333,118397.23718143241
1407,204640.90159163455
2892,243400.18649373285
574,219860.40263286652
1227,196966.80270112562
2591,248051.42706132284
1476,218082.181422828
1125,249919.04492474985
1446,125520.78870840606
408,112656.07076308737
1101,274946.4559440315
2251,193307.59207232436
373,218945.94241158245
2554,144581.01203038543
2382,264476.9910175834
1985,89182.06003259757
519,217120.09270358653
1093,179498.52985945385
864,234251.11734162882
2889,171841.57690049364
2308,233683.83800879732
986,140101.2536013852
1302,169878.66579881567
585,147754.66909524324
2708,163961.66824879637
147,140411.868373178
1441,212674.81626739743
383,177830.12518185854
285,155671.06917727235
181,133323.17892361336
358,145259.6326659815
780,162950.0569922819
258,197903.92559414142
1865,224867.7149116236
692,144785.59340399012
2902,293705.3784171777
508,255242.86840335626
2638,175939.58397798878
36,179171.5922311431
611,172365.923470352
2281,119904.70251331484
1678,158151.39030939806
1696,329954.1228649772
1557,76739.4041156085
2180,164023.4839704269
1726,217467.4810809092
951,158170.72579188846
267,240281.760771212
2706,137882.2622426949
2221,187110.6662005376
1357,196736.61212882132
2901,254775.55556278705
347,192867.88499501505
2164,173341.7101752893
1586,259719.69486568915
360,173293.09552596937
1769,226574.79449215648
2617,162958.9092063473
1879,168317.6778845135
991,217949.79087504552
1535,121614.32858242338
1191,168074.88357393545
1579,191974.61984892027
1882,158320.40066238266
1510,160613.59210697096
2196,203078.75102723908
1845,150369.2227393416
2336,292787.29733301117
942,111417.82125528254
861,113711.14276309633
2555,99860.50767735919
1392,175609.86332410318
2099,246364.52381678083
1543,152736.0498173079
948,257638.74793289544
1239,166812.29743317928
22,183740.5243699507
2796,255990.56267617142
2747,188038.5908932526
92,256404.0661678352
210,175959.91440495857
1858,191258.43532262795
2228,173482.8217597878
447,231390.36632694528
827,239520.69748873013
1649,220181.1434891398
682,162043.6078423722
2698,137066.62129324826
494,172502.17726840303
214,126964.1102054907
2441,234165.8871794524
2679,133629.6250204465
1336,113763.41522097924
465,192172.1031240469
1524,167132.69838694116
2543,129673.22935961423
631,132016.3086184126
2452,289757.9962541294
228,162433.29681928531
126,157697.65529516918
1092,200322.0052043524
1122,207631.53172166494
932,195052.5180614899
1980,113728.85627531356
2171,121770.38179571746
551,144872.4163182231
2768,181111.69806313678
2056,130355.36261735903
1159,325317.1197169204
2645,182252.10989420695
1174,192303.71407823794
2266,188601.89483600378
2462,301902.9853963969
1219,131558.54535280608
2922,207557.97673361664
118,148696.00737427615
474,160888.97300498802
2576,188127.7489735392
872,240366.26288699382
1077,199009.56667088403
1536,170112.16224513508
1150,148784.92236274344
2341,276186.616379287
1931,151581.30415473317
2785,143341.2012769207
2538,123642.1456235231
597,212475.47236972698
464,204704.69247408307
233,192189.11747388638
2169,145363.78391173808
2123,173289.94932189613
1867,194546.7381259905
137,271939.8012342602
515,203970.69383506099
933,132457.45101728168
2784,162920.61935947946
972,181822.8431504871
599,194775.65388797026
2614,119147.5199216785
2582,125704.19474470691
1409,175338.46220108427
175,137660.0311923759
352,204350.8680484395
976,94141.28080084978
2134,178362.87046795184
984,117372.70410405858
2396,265149.4882375195
1673,163085.84588058054
404,160588.49206068774
607,184387.29433742963
814,178597.31754399659
868,215143.82622849522
2271,210828.74392568745
1633,230136.67425644715
337,195475.17098022153
2765,169240.21457145622
1746,217458.88408985644
368,287923.60230171226
2806,186309.8444175972
1662,194432.75147850305
1234,182529.06842862902
1373,123837.3457517024
1672,123833.06154465306
1939,129681.66635349486
