Id,SalePrice
128,198773.1658337458
1523,158470.55785497435
2925,164116.38999955435
2145,253033.7379903204
1121,196196.94481646677
566,260019.84534636812
565,202590.9464097868
1331,125183.27623503261
2928,119061.14764983187
156,150644.0448138132
797,159949.9842958382
327,99019.10028185102
2859,127311.69222376627
1453,103490.04892919454
1762,282807.2527775415
1868,188172.8657334648
1760,168216.3162271025
1113,229117.0992626337
1812,183999.15463404907
117,151948.69269778582
1142,202558.18118810767
2342,257988.59874685935
927,117243.12703310302
2478,182492.23470277718
655,77764.83494968573
2064,107621.59882255521
369,203068.45032167828
2239,111047.15961173536
2732,182268.24192083662
1653,147054.777457207
959,188722.4785478325
2395,261174.80222783235
1412,100137.56835147834
271,225199.30543766997
1484,154422.7795866702
1497,143187.66149621247
552,163027.57982158885
2,116515.60034575808
1855,242143.49945178707
4,225011.66051415185
2292,151943.78197797659
134,126712.63444979055
646,106459.15855876367
42,241351.96620355465
532,198062.52925409895
713,106739.74853376325
2561,118002.31595077626
2360,122459.90851394337
1333,130671.87114775403
1407,179526.63764781217
2892,237875.25435406144
574,199323.3795658122
1227,184346.5550396301
2591,196114.10181333276
1476,200621.94316191995
1125,224427.86527603574
1446,116487.65279204659
408,115781.71280355375
1101,244510.44495973375
2251,183143.4957793833
373,183496.64892371933
2554,115088.3268811088
2382,224898.6809686934
1985,78224.95367402301
519,203793.9124436904
1093,178880.1204199353
864,222163.36412172037
2889,149083.4750347404
2308,198810.3742930581
986,147380.49395999074
1302,138751.91090573158
585,142241.18496800962
2708,156318.21340788002
147,126151.38293018867
1441,192291.1600734822
383,163527.48708361926
285,167016.8438561663
181,111988.30997479238
358,148747.523738559
780,165460.14478445196
258,177743.32932115562
1865,210897.3630358053
692,140400.2738718941
2902,263081.74376650574
508,235664.50231995716
2638,152573.1014106773
36,143157.1661197042
611,159813.244209284
2281,117236.72011275696
1678,140850.61211059557
1696,308699.12735534913
1557,99073.96141522913
2180,158443.17394808136
1726,193375.60235947615
951,136879.56532490588
267,213875.0138987071
2706,146890.9362647108
2221,193226.34881279845
1357,159401.44346357134
2901,239706.30963387532
347,172738.31843803308
2164,171841.09582282812
1586,242865.7099014314
360,162132.92017496983
1769,196260.24303042493
2617,131921.44643159246
1879,153838.88386512586
991,188692.58562159573
1535,113684.81685992477
1191,156723.1787042147
1579,184527.1570159312
1882,147151.67127842343
1510,136459.5083115848
2196,163193.2200836906
1845,165361.38803019555
2336,269875.06977324316
942,93850.90949395607
861,119288.61631669875
2555,97631.08891761539
1392,147093.8735383645
2099,229385.0241058292
1543,124329.7177218777
948,241801.2375321216
1239,155750.11864357386
22,148667.739707077
2796,229709.66989903242
2747,165494.06682003953
92,238447.3339304928
210,149063.0502849564
1858,185140.5804094724
2228,163564.88198827402
447,214015.45913121273
827,218387.14574447458
1649,194235.8929979552
682,141589.7038306176
2698,110032.72525787863
494,152824.49161072847
214,101217.47842021105
2441,211708.00168802278
2679,101813.33784478586
1336,127080.68541571745
465,174498.87692619083
1524,115577.16907595936
2543,108323.48024819049
631,120568.96393995898
2452,260008.6547893552
228,140132.55198551944
126,165995.83588017014
1092,185311.68508751527
1122,196354.5740197144
932,184558.97263315975
1980,104939.3662819249
2171,105633.73745861309
551,143927.76696897982
2768,163634.04568673193
2056,108890.5990695398
1159,292899.12743066635
2645,127217.97229007476
1174,174294.8799914995
2266,192545.52497396007
2462,277332.56402686815
1219,137924.7877218998
2922,183165.26215011132
118,139182.8257783495
474,163981.40321469415
2576,160366.18485657877
872,226798.9545287328
1077,195350.60786017735
1536,134570.22462163324
1150,124750.21799721321
2341,247978.26077585062
1931,148800.95619976908
2785,124860.23127341521
2538,116214.01947351804
597,190959.3139901908
464,187429.9750797731
233,189846.368643942
2169,126578.83770990302
2123,159940.58767127246
1867,166988.5206580327
137,244157.1263682866
515,197018.24244821805
933,124016.1103169499
2784,149748.49404928976
972,170461.14679429345
599,157805.6096752934
2614,112221.09887283466
2582,127693.49673443653
1409,133436.93277228303
175,109316.91629078472
352,194518.68942654005
976,107992.20267203094
2134,179768.57383663632
984,116318.21514769236
2396,247223.9367903594
1673,150723.5531509845
404,145150.15040035167
607,175017.47815158396
814,168661.95234420715
868,193664.76913824253
2271,192633.36355776197
1633,198635.0650357026
337,182552.1354564227
2765,160727.69670138098
1746,197372.21076286738
368,271507.8889763501
2806,183825.15578223483
1662,167044.40671344262
1234,190054.93655807784
1373,126034.67584256944
1672,115626.83201160506
1939,104531.39536661262
